  3.3749E-01,  3.9004E+00,  1.5452E+06,  9.4752E+05,  5.5242E+05,  3.5937E+05,  2.6086E+05,  1.8936E+05,  1.4946E+05,  1.1798E+05,  9.6206E+04,  6.8286E+04,  4.7657E+04,  3.3259E+04,  2.2435E+04,  1.5134E+04,  1.0500E+04,  7.2851E+03,  4.3645E+03,  2.6148E+03,  1.5918E+03,  9.6900E+02,  5.2710E+02,  2.8672E+02,  1.4788E+02,  7.6267E+01,  3.5138E+01,  1.6188E+01,  2.7677E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4520E-01,  4.6932E+00,  1.3011E+06,  8.3687E+05,  5.2445E+05,  3.4863E+05,  2.4583E+05,  1.7334E+05,  1.3397E+05,  1.0355E+05,  8.2517E+04,  5.5712E+04,  3.2531E+04,  1.8995E+04,  1.1453E+04,  6.9055E+03,  4.1264E+03,  2.4657E+03,  1.5226E+03,  9.4026E+02,  5.5324E+02,  3.2552E+02,  1.7211E+02,  9.1001E+01,  4.3674E+01,  2.0960E+01,  7.8709E+00,  2.9557E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5211E-01,  5.7864E+00,  6.6079E+05,  4.6204E+05,  2.5675E+05,  1.5378E+05,  9.9282E+04,  6.4095E+04,  4.4160E+04,  3.0425E+04,  2.2118E+04,  1.3012E+04,  7.0662E+03,  3.8373E+03,  2.2557E+03,  1.3259E+03,  7.5084E+02,  4.2517E+02,  2.5706E+02,  1.5542E+02,  8.8606E+01,  5.0517E+01,  2.7175E+01,  1.4619E+01,  7.1539E+00,  3.5009E+00,  1.7132E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5818E-01,  7.3452E+00,  2.1103E+05,  1.1492E+05,  5.0950E+04,  2.4676E+04,  1.3054E+04,  6.9064E+03,  4.2116E+03,  2.5682E+03,  1.6923E+03,  8.5806E+02,  3.8805E+02,  1.7549E+02,  8.8017E+01,  4.4144E+01,  2.1662E+01,  1.0630E+01,  6.9198E+00,  4.5045E+00,  2.9581E+00,  1.9425E+00,  1.2756E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6340E-01,  9.6573E+00,  9.5198E+04,  6.4182E+03,  1.0627E+03,  1.8930E+02,  3.6280E+01,  6.9530E+00,  1.3325E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6776E-01,  1.3245E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.7126E-01,  1.9090E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.7389E-01,  2.8965E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.7566E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.7654E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.7651E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.7551E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.7349E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.7035E-01,  2.1074E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6602E-01,  1.4282E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6042E-01,  1.0184E+01,  1.5856E+05,  4.3365E+03,  4.1213E+02,  5.0971E+01,  8.2039E+00,  1.3204E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5347E-01,  7.5906E+00,  1.8593E+05,  9.0479E+04,  3.8070E+04,  1.7534E+04,  8.8394E+03,  4.4562E+03,  2.6671E+03,  1.5963E+03,  1.0312E+03,  5.0121E+02,  2.1639E+02,  9.3426E+01,  4.4723E+01,  2.1409E+01,  1.0851E+01,  5.4997E+00,  3.7260E+00,  2.5243E+00,  1.5888E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4515E-01,  5.8715E+00,  6.6649E+05,  4.7069E+05,  2.5752E+05,  1.5232E+05,  9.7408E+04,  6.2292E+04,  4.2629E+04,  2.9173E+04,  2.1083E+04,  1.2279E+04,  6.6234E+03,  3.5728E+03,  2.1027E+03,  1.2375E+03,  6.9290E+02,  3.8798E+02,  2.3516E+02,  1.4254E+02,  8.1233E+01,  4.6296E+01,  2.4958E+01,  1.3455E+01,  6.6037E+00,  3.2412E+00,  1.5908E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.3549E-01,  4.6840E+00,  1.4308E+06,  9.1949E+05,  5.7654E+05,  3.8346E+05,  2.7052E+05,  1.9085E+05,  1.4761E+05,  1.1417E+05,  9.1056E+04,  6.1578E+04,  3.6013E+04,  2.1062E+04,  1.2699E+04,  7.6569E+03,  4.5863E+03,  2.7471E+03,  1.6943E+03,  1.0449E+03,  6.1462E+02,  3.6151E+02,  1.9119E+02,  1.0111E+02,  4.8511E+01,  2.3275E+01,  8.8085E+00,  3.3337E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.2456E-01,  3.8367E+00,  1.6874E+06,  1.0369E+06,  5.9252E+05,  3.8214E+05,  2.7815E+05,  2.0246E+05,  1.6017E+05,  1.2672E+05,  1.0368E+05,  7.4223E+04,  5.1357E+04,  3.5535E+04,  2.4403E+04,  1.6758E+04,  1.1820E+04,  8.3366E+03,  5.0828E+03,  3.0990E+03,  1.8818E+03,  1.1427E+03,  6.2716E+02,  3.4421E+02,  1.7939E+02,  9.3490E+01,  4.3472E+01,  2.0213E+01,  3.6309E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.1254E-01,  3.2132E+00,  1.2489E+06,  7.0651E+05,  3.5472E+05,  2.1297E+05,  1.5290E+05,  1.0978E+05,  8.8584E+04,  7.1483E+04,  5.8483E+04,  4.0240E+04,  2.8260E+04,  1.9846E+04,  1.3659E+04,  9.4006E+03,  6.2813E+03,  4.1971E+03,  2.8749E+03,  1.9693E+03,  1.3217E+03,  8.8705E+02,  5.8602E+02,  3.8714E+02,  2.3517E+02,  1.4286E+02,  9.2967E+01,  6.0490E+01,  1.6078E+01,  3.8071E+00,  0.0000E+00,  0.0000E+00
  2.9968E-01,  2.7453E+00,  8.5302E+04,  4.8022E+04,  1.4080E+04,  5.9083E+03,  3.5480E+03,  2.1306E+03,  1.4353E+03,  9.6687E+02,  6.7348E+02,  3.4936E+02,  2.3231E+02,  1.5448E+02,  1.0083E+02,  6.5816E+01,  4.1191E+01,  2.5780E+01,  1.5273E+01,  9.0480E+00,  5.1515E+00,  2.9330E+00,  1.6699E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.8629E-01,  2.3869E+00,  1.7878E+04,  1.2118E+04,  4.0173E+03,  1.5063E+03,  6.3885E+02,  2.7094E+02,  1.0576E+02,  4.1284E+01,  1.7000E+01,  3.2083E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7276E-01,  2.1083E+00,  7.0439E+05,  3.4843E+05,  7.1589E+04,  1.9210E+04,  6.7316E+03,  2.3590E+03,  7.9003E+02,  2.6459E+02,  1.0449E+02,  2.2658E+01,  8.9251E+00,  3.5157E+00,  1.3848E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5953E-01,  1.8892E+00,  1.0802E+06,  5.8452E+05,  1.6217E+05,  5.2216E+04,  1.9511E+04,  7.2904E+03,  2.6739E+03,  9.8071E+02,  4.1929E+02,  1.0414E+02,  5.1848E+01,  2.5814E+01,  1.2007E+01,  5.5845E+00,  2.8982E+00,  1.5041E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4704E-01,  1.7148E+00,  2.1117E+06,  1.2426E+06,  4.0488E+05,  1.3880E+05,  5.0063E+04,  1.8057E+04,  8.3189E+03,  3.8326E+03,  2.0670E+03,  8.2394E+02,  4.8294E+02,  2.8306E+02,  1.6549E+02,  9.6757E+01,  5.7338E+01,  3.3979E+01,  1.2340E+01,  4.4816E+00,  1.6276E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.3571E-01,  1.5750E+00,  2.4235E+06,  1.5106E+06,  5.4186E+05,  1.9694E+05,  7.2525E+04,  2.6708E+04,  1.5294E+04,  8.7579E+03,  5.5824E+03,  2.8103E+03,  1.7393E+03,  1.0764E+03,  7.1428E+02,  4.7398E+02,  3.0778E+02,  1.9986E+02,  7.2959E+01,  2.6633E+01,  8.2913E+00,  2.5812E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2592E-01,  1.4626E+00,  2.2650E+06,  1.5458E+06,  6.2931E+05,  2.4573E+05,  9.2033E+04,  3.4469E+04,  2.3175E+04,  1.5581E+04,  1.1078E+04,  6.2624E+03,  4.0022E+03,  2.5578E+03,  1.7263E+03,  1.1651E+03,  8.0731E+02,  5.5940E+02,  2.1354E+02,  8.1512E+01,  2.3332E+01,  6.6787E+00,  1.9117E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1796E-01,  1.3712E+00,  7.3239E+05,  5.1102E+05,  2.2927E+05,  9.3998E+04,  3.5218E+04,  1.3195E+04,  8.3890E+03,  5.3335E+03,  3.6405E+03,  1.9550E+03,  1.1525E+03,  6.7937E+02,  4.5044E+02,  2.9865E+02,  2.0504E+02,  1.4078E+02,  6.1950E+01,  2.7262E+01,  8.1808E+00,  2.4550E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1205E-01,  1.2977E+00,  1.9401E+05,  1.4171E+05,  6.7737E+04,  2.7359E+04,  9.3369E+03,  3.1865E+03,  1.7547E+03,  9.6622E+02,  5.9660E+02,  2.8600E+02,  1.5982E+02,  8.9307E+01,  5.8478E+01,  3.8291E+01,  2.5437E+01,  1.6899E+01,  9.0388E+00,  4.8347E+00,  1.5119E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0838E-01,  1.2394E+00,  3.5920E+04,  2.8292E+04,  1.6291E+04,  6.9952E+03,  2.2398E+03,  7.1717E+02,  3.6949E+02,  1.9037E+02,  1.1105E+02,  4.8440E+01,  2.4968E+01,  1.2869E+01,  8.5331E+00,  5.6579E+00,  3.4257E+00,  2.0742E+00,  1.1793E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0707E-01,  1.1936E+00,  4.6068E+03,  3.5630E+03,  2.2441E+03,  1.0702E+03,  3.8647E+02,  1.3956E+02,  7.8690E+01,  4.4369E+01,  2.7288E+01,  1.2282E+01,  6.7057E+00,  3.6613E+00,  2.5632E+00,  1.7944E+00,  1.1127E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0829E-01,  1.1603E+00,  3.9430E+02,  3.3596E+02,  2.5267E+02,  1.5812E+02,  8.2330E+01,  4.2867E+01,  2.9683E+01,  2.0554E+01,  1.5040E+01,  8.9912E+00,  6.1044E+00,  4.1445E+00,  3.3142E+00,  2.6502E+00,  1.9643E+00,  1.4558E+00,  1.0319E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1224E-01,  1.1382E+00,  1.2740E+02,  1.1649E+02,  9.8027E+01,  7.3299E+01,  4.8700E+01,  3.2357E+01,  2.5611E+01,  2.0271E+01,  1.6625E+01,  1.2005E+01,  9.3771E+00,  7.3244E+00,  6.3281E+00,  5.4672E+00,  4.4923E+00,  3.6912E+00,  2.9397E+00,  2.3412E+00,  1.8038E+00,  1.3898E+00,  1.0708E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1909E-01,  1.1271E+00,  1.7811E+01,  1.6600E+01,  1.4621E+01,  1.1862E+01,  8.8647E+00,  6.6248E+00,  5.6198E+00,  4.7672E+00,  4.1443E+00,  3.2893E+00,  2.7665E+00,  2.3268E+00,  2.1083E+00,  1.9102E+00,  1.6733E+00,  1.4657E+00,  1.2586E+00,  1.0807E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2897E-01,  1.1273E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4186E-01,  1.1385E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5752E-01,  1.1614E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
'End of Block'
'*',    74,     1,    32,    37,     3,    32,    -1,     1
'SPENVIS 4.6.10.3403          - 23-Jun-2022 16:35:47'
'PRJ_DEF', -1,'BA'
'PRJ_HDR', -1,'Bachelorarbeit'
'MOD_ABB', -1,'TRP'
'MIS_PLA',  1,    3,' '
'MIS_NTR',  1,    5,' '
'MIS_STA',  1,  27425.37500000,' '
'MIS_END',  1,  27789.37500000,' '
'MIS_DUR',  1, 3.640000E+02,'days'
'ORB_HDR', -1,'Transfer_Orbit_3'
'ORB_TYP', -1,'GEN'
'ORB_MJD',  1,  27637.37500000,' '
'ORB_YEA',  1, 2025,' '
'ORB_MON',  1,  9,' '
'ORB_DAY',  1,  1,' '
'ORB_HOU',  1,  9,' '
'ORB_MIN',  1,  0,' '
'ORB_SEC',  1,  0.0,' '
'ORB_APO',  1, 2.100000E+03,'km'
'ORB_PER',  1, 3.500000E+02,'km'
'ORB_INC',  1,    98.60,'deg'
'ORB_RAA',  1,     0.00,'deg'
'ORB_ARG',  1,     0.00,'deg'
'ORB_TRA',  1,     0.00,'deg'
'ORB_PRD',  1, 1.830140E+00,'hrs'
'ORB_DUR',  1, 7.625585E-02,'days'
'ORB_TSE',  1,  27667.37500000,' '
'ORB_AXM',  1,  2,' '
'ORB_MJR', -1,'1 Jan 1950, 00:00 UT'
'ORB_GDR', -1,'Astron. J. 66, 15, 1961'
'TRP_MOD', -1,'AE-8 MAX'
'TRP_OMN',  1,  1,' '
'ENERGY', 30,   0.04,   0.10,   0.20,   0.30,   0.40,   0.50,   0.60,   0.70,   0.80,   1.00,   1.25,   1.50,   1.75,   2.00,   2.25,   2.50,   2.75,   3.00,   3.25,   3.50,   3.75,   4.00,   4.25,   4.50,   4.75,   5.00,   5.50,   6.00,   6.50,   7.00,'MeV'
'PS Annotation',  8,  2
'Mission start: 01/02/2025 09:00:00'
 0.05, 0.00, 0.00
'Mission end: 31/01/2026 09:00:00'
 0.95, 0.00, 1.00
'Nr. of segments:   5'
 0.05, 1.50, 0.00
'Duration: 364.00 days'
 0.95, 0.00, 1.00
'PS Annotation', 24,  1
'Segment  4: Transfer_Orbit_3'
 0.05, 2.00, 0.00
'Apogee: 2100.0 km'
 0.05, 1.50, 0.00
'Perigee: 350.0 km'
 0.50, 0.00, 0.50
'Inclination: 98.6 deg'
 0.95, 0.00, 1.00
'R.A. Asc. Node: 0.0 deg'
 0.05, 1.50, 0.00
'Arg. Per.: 0.0 deg'
 0.50, 0.00, 0.50
'True Anomaly: 0.0 deg'
 0.95, 0.00, 1.00
'Period: 1.83 hrs'
 0.05, 1.50, 0.00
'Duration: 0.08 days'
 0.50, 0.00, 0.50
'1.00 Orbits'
 0.95, 0.00, 1.00
'Orbit start: 01/09/2025 09:00:00'
 0.05, 1.50, 0.00
'Orbit end: 01/09/2025 10:49:48'
 0.95, 0.00, 1.00
'PS Annotation',  2,  0
'Trapped electron model: AE-8 MAX'
 0.05, 2.00, 0.00
'B','Gauss', 1,'!8B!3'
'L','!8R!3!dE!n', 1,'!8L!3'
'Flux','cm!u-2!n s!u-1!n', 30,'AE-8 MAX Integral Flux >','ENERGY'
  2.8082E-01,  1.0826E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.9579E-01,  1.1096E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.1311E-01,  1.1513E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.3201E-01,  1.2101E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5164E-01,  1.2895E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
